month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2018-01,50,0.09920018007455511,0.4675576178451177,63.31660000000002,8.626000000000001,25825.51999999999,108776.26,214.9,domestic_policy
2017-12,52,0.11015903986886129,0.49422783070104487,64.01884615384613,8.828846153846158,21988.67307692308,95840.84615384616,227.40384615384616,domestic_policy
2017-11,56,0.13181493828592045,0.485387410456607,67.99714285714285,7.730357142857143,18051.660714285706,80383.48214285712,181.64285714285714,domestic_policy
2017-10,65,0.14847327672327673,0.500809829059829,62.18123076923076,8.549230769230768,17003.15384615385,76408.07692307691,133.50769230769228,domestic_policy
2017-09,46,0.11862636719158459,0.4386157616538051,70.34065217391307,6.697826086956521,15788.282608695652,70570.26086956523,134.02173913043475,domestic_policy
2017-08,37,0.14455133542633541,0.5171763971763973,65.79378378378375,7.489189189189191,18490.405405405403,80401.54054054053,135.81081081081086,domestic_policy
2017-07,61,0.14150509535243144,0.41989446376331635,62.36360655737707,8.557377049180328,20582.40983606557,85558.08196721307,145.1475409836065,domestic_policy
2017-06,37,0.1353420790920791,0.49295610545610546,65.78729729729734,7.548648648648649,18634.945945945947,77376.32432432432,129.0270270270271,domestic_policy
2017-05,26,0.05604623963998964,0.38947244884744886,65.2923076923077,7.892307692307691,15217.615384615385,63228.269230769234,135.69230769230768,domestic_policy
2017-04,39,-0.008879608046274686,0.45989078822412155,62.83564102564103,8.097435897435897,15606.25641025641,69246.35897435897,124.64102564102564,domestic_policy
2017-03,28,0.17624111008039578,0.5430027743420601,69.5825,7.271428571428571,18159.035714285714,83518.25,134.64285714285714,domestic_policy
2017-02,20,-0.04666896645021644,0.4791847943722945,65.4375,8.305,23192.65,113606.05,134.05,domestic_policy
2017-01,29,-0.06724012756879137,0.541151166840822,63.18137931034484,8.120689655172411,20530.689655172413,90136.55172413793,136.68965517241378,domestic_policy
2016-12,18,0.07168209876543209,0.4109567901234568,66.3872222222222,8.016666666666666,20235.944444444445,74120.44444444444,135.33333333333334,domestic_policy
2016-11,19,0.1678648325358852,0.3610087719298245,70.67789473684212,6.8578947368421055,22012.105263157893,70924.78947368421,133.57894736842104,domestic_policy
2016-10,60,0.05657214005130674,0.3731119227994228,66.95366666666668,6.964999999999999,12260.15,29543.2,162.93333333333334,domestic_policy
2016-09,16,0.041909741011303535,0.47543541816979307,67.69749999999999,7.456250000000001,10544.5625,28505.3125,325.5,domestic_policy
