month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2013-03,41,0.05174473392461197,0.41376262626262633,71.00682926829269,6.936585365853658,165.8536585365854,74.65853658536585,102.34146341463415,foreign_policy
2013-02,35,0.12889249639249636,0.33523500309214593,72.64828571428575,6.4971428571428556,236.25714285714287,94.2,92.42857142857143,foreign_policy
2013-01,37,0.05112441987441987,0.367705773955774,72.72945945945948,6.3297297297297295,292.5675675675675,116.67567567567568,98.08108108108108,foreign_policy
2012-12,25,0.24351392496392496,0.5544712842712841,72.5592,6.268000000000001,186.4,62.36,99.32,foreign_policy
2012-11,43,0.11787546002662284,0.3578370918487198,65.96604651162792,7.23953488372093,3285.6976744186045,2069.6511627906975,105.69767441860465,foreign_policy
2012-10,40,0.12612847222222223,0.3361631944444444,68.96700000000001,7.175,956.125,401.525,109.275,foreign_policy
2012-09,39,0.08749703228869896,0.37255460588793915,69.81153846153845,6.648717948717947,286.58974358974353,44.53846153846154,103.15384615384616,foreign_policy
2012-08,43,0.09624442095372329,0.27810371153394403,70.85069767441861,6.5604651162790715,279.2790697674418,57.674418604651166,99.62790697674423,foreign_policy
2012-07,14,-0.00535714285714285,0.41845238095238096,65.0007142857143,7.585714285714286,646.5,294.7142857142857,108.07142857142857,foreign_policy
2012-06,21,0.13863836780503447,0.3880391213724548,66.82190476190475,7.214285714285713,137.28571428571428,21.523809523809526,101.95238095238095,foreign_policy
2012-05,27,0.01613355780022447,0.34266741488963715,58.60148148148148,8.455555555555557,124.96296296296296,19.148148148148152,97.77777777777777,foreign_policy
2012-04,47,0.11058303398728928,0.41701436861011326,73.17999999999998,6.476595744680849,84.6808510638298,18.382978723404257,100.68085106382979,foreign_policy
2012-03,27,-0.016292377033117766,0.3930261610817166,70.38333333333333,7.2296296296296285,85.40740740740739,13.148148148148149,108.29629629629629,foreign_policy
2012-02,37,0.02495298870298873,0.5080148005148003,70.83972972972968,7.108108108108107,110.8108108108108,36.027027027027025,104.70270270270271,foreign_policy
2012-01,32,0.11867559523809526,0.28239087301587296,64.1778125,7.6187499999999995,306.96875,131.03125,109.1875,foreign_policy
